filename,class,cx,cy,area,perimeter,angle,aspectRatio,solidity,cy_iluWeight,cx_iluWeight,mean_Blue,mean_Green,mean_Red,minorAxis,majorAxis,xEllipse,yEllipse,angleIllumination,distanceIllumination
five_1.jpg,5,201,406,23105.137254901958,1292.3574256896973,65.9990234375,0.6330586804441256,0.6211861596285652,214,388,83.14956943399382,117.38220048490929,117.1948833709556,85,134,200,410,38.72840919761858,22.34325676238161
five_2.jpg,5,233,420,11446.788235294118,652.149275302887,39.36180114746094,0.1572751908116292,0.8341241080434864,250,401,105.07429006085192,135.8049357674104,136.3384888438134,53,339,84,610,42.77031163970332,25.84832254118858
five_3.jpg,5,182,390,23355.862745098042,1177.144222855568,62.65336990356445,0.7170856850913275,0.6488133464628734,193,361,82.50093248787765,122.16846947656349,123.18836255128684,90,125,213,368,21.841298597826547,30.909716461032968
five_4.jpg,5,210,412,16436.996078431373,825.78888463974,36.945579528808594,0.5007186309267032,0.8171085440944481,222,394,115.00968523002422,148.25199314947145,148.6696391661253,58,117,201,430,36.27734293836239,21.37154228959234
five_5.jpg,5,187,396,19289.84705882353,1066.8010768890379,48.22551345825195,0.5498057210248593,0.6128842091473299,200,368,90.6425248837093,125.5878057320062,126.21647576651829,79,145,234,356,25.7434651963496,30.885231211738915
five_6.jpg,5,168,375,26767.58431372549,1045.546244263649,28.899402618408203,0.30186077607467404,0.7843415413561904,176,354,68.07216833199621,104.64896798191236,103.99912479031435,68,225,138,433,22.752251108310556,22.6143412731848
five_7.jpg,5,141,369,22657.568627450986,1073.8893897533417,11.896844863891602,0.38229465969531,0.6809687408525782,145,348,72.4066475350152,106.37747890521266,104.93022658157363,62,162,139,370,13.143006063599849,20.655665992554546
five_8.jpg,5,234,419,15594.921568627451,966.114785194397,56.40953826904297,0.3855198454592511,0.6410337955306789,252,405,83.20225828345777,118.3064725118776,118.88899858086012,58,152,274,390,53.949828736911634,22.615056426792346
five_9.jpg,5,188,359,32104.329411764702,1219.4284932613373,25.39608764648437,0.33558705238045056,0.8147721834947815,200,332,61.15159720109522,95.93060541527227,97.48299361119562,70,210,171,398,24.98095044233693,28.772442399787327
five_10.jpg,5,160,330,49682.67843137255,1782.2224299907684,15.137834548950195,0.5557598161551608,0.6435106698769748,171,295,64.99417139256458,97.9281072778828,97.73680686830498,107,192,164,291,18.235828646511127,36.09583078068223
five_11.jpg,5,245,437,8035.164705882354,559.8650043010712,50.81528854370117,0.17374788135934538,0.8126916480432409,260,427,112.27396768402154,148.05314183123878,148.40622381807302,42,246,125,544,58.38521573322603,18.75070527913736
five_12.jpg,5,225,419,13939.41568627451,705.9066352844237,43.77931594848633,0.3529683661828094,0.8316155394279441,239,404,112.92303942053208,146.33674606491155,147.09235269536146,47,135,206,445,46.28814005657056,20.51379446204173
five_13.jpg,5,227,398,24961.16470588236,1342.6416962146761,41.14407348632813,0.8621361202177891,0.7042188291482742,240,378,94.30162916989914,139.19150504266872,138.71295577967416,95,110,234,402,34.514107571140286,23.853808179216884
five_14.jpg,5,244,437,8028.105882352941,578.8944425582887,0.0,0.033384985409194864,0.8208680080058991,259,427,108.83991385498925,145.21045704714047,144.9925819574061,192,5774,4566,-3516,59.27001761713668,18.054635675172985
five_15.jpg,5,203,410,18741.980392156864,966.3746708631516,76.14446258544922,0.5993137790192279,0.6668789693010391,216,390,104.30546923555004,137.84866376631447,137.28060907395894,76,127,235,397,35.47959473860862,23.489222120556192
five_16.jpg,5,199,394,19690.329411764706,918.173660159111,36.89547348022461,0.31628945170881706,0.7972284364901815,213,373,72.6538309636651,108.3385663507109,108.38067733017378,52,167,186,415,35.22221056663793,24.723498280240804
five_17.jpg,5,294,443,9622.682352941176,601.8650044202806,66.66423034667969,0.2478367998026656,0.8365829772079773,308,440,137.19945794017266,172.18510339289296,172.8938968078699,33,134,272,457,78.19633703485528,14.56360038947212
five_18.jpg,5,162,363,24853.44705882353,1083.788884282112,18.740129470825195,0.363222115964848,0.7180684437614516,169,339,71.2440581072086,105.56400015662321,105.22976623986843,62,171,160,365,16.446441254010768,24.751777033404817
five_19.jpg,5,215,395,24146.03921568628,1223.2863575220108,87.24069213867188,0.6865093684113214,0.6514994400431374,228,370,87.15708319948601,128.56866366848698,129.58348056537102,91,133,243,385,29.392369038248034,28.10726010254281
five_20.jpg,5,206,395,24938.243137254904,1329.7127637863161,39.63314437866211,0.8645424545420253,0.6824679893063177,219,371,90.84422383371464,133.6388490324582,134.33811610501417,96,111,216,396,29.642434836747288,27.48065536466845
five_21.jpg,5,188,370,25049.376470588242,1018.7178169488907,28.27960205078125,0.3638090758940041,0.8007547046523784,201,343,68.35966857276229,102.45617925078771,103.02559614112889,60,166,188,373,26.94485465630629,29.742285103690342
five_22.jpg,5,217,392,26700.992156862743,1141.9137743711474,42.58254623413086,0.33824258691355635,0.8082219271975053,229,375,72.43870025556772,108.2893756845564,109.63373493975905,66,196,189,431,35.93147724032588,20.97642184573797
five_23.jpg,5,231,405,19079.19607843137,842.9015818834305,48.61714553833008,0.368379045977991,0.8071787570913954,248,389,81.68391744150405,117.78854603044857,119.69285787268828,52,142,226,411,47.836977654408464,23.466177973025175
five_24.jpg,5,260,428,17401.156862745098,1069.7300094366074,70.09024810791016,0.3872044163454159,0.6619943776354834,278,420,85.33907056798623,121.69918383210259,122.6962967075676,63,164,296,414,67.19864574754013,19.65967598178152
