filename,class,cx,cy,area,perimeter,angle,aspectRatio,solidity,cy_iluWeight,cx_iluWeight,mean_Blue,mean_Green,mean_Red,minorAxis,majorAxis,xEllipse,yEllipse,angleIllumination,distanceIllumination
one_0.jpg,1,155,258,22029.305882352943,926.2224305868149,153.8762969970703,0.4468837652746072,0.7729131758643677,151,246,40.88632554036171,57.23352448169387,82.31063078958977,63,142,152,252,342.2252546759738,11.822960696678768
one_1.jpg,1,381,247,35917.74117647059,1429.3250226974487,19.178482055664062,0.3761308219789619,0.751203766260228,369,228,28.571482776377483,40.910399219448735,62.77583543377511,71,190,387,244,328.9025190729278,21.97650395620944
one_2.jpg,1,374,309,55138.79607843137,1401.276252746582,3.1728458404541016,0.40788915126834185,0.7896883277094445,357,274,27.19973575675338,39.15890303344106,64.70552946847828,99,243,378,309,333.69702308041724,38.01848032145064
one_3.jpg,1,407,254,35305.458823529414,1362.59710085392,10.704078674316406,0.36691725014690785,0.7742370443615444,397,239,31.067492618857095,45.41406142214619,68.80753842333269,70,191,410,250,327.28805845825246,17.379125983640687
one_4.jpg,1,315,246,27677.980392156864,1512.42047560215,155.27354431152344,0.49123627792775576,0.6727293309686427,309,235,43.58154296875,58.408761160714285,83.211181640625,76,155,314,247,331.11334832354873,11.9763904290895
one_5.jpg,1,137,244,21229.219607843137,939.6122590303421,172.88275146484375,0.3797041736699768,0.7747619137066326,133,237,37.84221105527638,53.206167199634535,77.70634993147556,55,145,140,244,328.64770006975834,7.671450113357335
one_6.jpg,1,312,273,30569.678431372547,1144.9747375249863,6.908573627471924,0.37079882803772407,0.7634466354638226,295,244,25.051017154518206,36.589152477520564,55.7466998278171,65,176,315,272,329.4308418510198,32.67849683032679
one_7.jpg,1,452,290,35270.21960784314,1255.945300102234,8.750716209411621,0.39932254802912626,0.7746806430954869,444,270,35.00071936474559,49.744985197686965,73.96583017458428,75,189,456,273,338.1811702144241,20.586768484572122
one_8.jpg,1,163,244,24014.41568627451,1410.8397421836853,153.72019958496094,0.42146345290354403,0.7028541916667933,159,233,39.3978292214034,55.338272989426464,79.20738545338033,65,154,164,243,343.6391193146706,10.962937936449658
one_9.jpg,1,471,265,22354.780392156863,924.9503527879715,18.210426330566406,0.3931006663090142,0.8003602080385203,464,233,27.65740257480863,36.94906924147529,55.47455636743215,58,148,471,260,347.53737441731937,32.15165861850214
one_10.jpg,1,271,414,10997.674509803921,608.0903998613358,178.1237030029297,0.155063686673758,0.7237139865572331,265,390,34.245047107510786,44.80082768336709,65.60737870916616,80,518,287,843,347.2079335781246,24.524013480835237
one_11.jpg,1,440,279,25372.38431372549,1692.3271106481552,16.98916244506836,0.3972418446713813,0.7021015736560459,428,270,27.78488130731781,37.36373929124052,52.405781786617354,63,158,440,274,305.1735216649486,14.501427823928058
one_12.jpg,1,221,292,22253.486274509803,944.4234408140182,0.8851893544197083,0.4317672398725587,0.7795618598455529,210,246,27.40443551907797,36.85732995721645,55.00812014319392,60,140,219,288,346.634244270183,47.047771176369295
one_13.jpg,1,318,250,19316.003921568627,1280.4965953826904,168.84805297851562,0.78859827280442,0.5891267014374761,305,223,31.83090350094218,43.15650104135674,61.1625012397104,92,116,294,257,335.32522350313303,29.061436700151198
one_14.jpg,1,239,333,15999.854901960784,769.0264717340469,2.30363130569458,0.4180067811182874,0.7822413880062541,234,324,27.590100447779257,38.5625680745492,60.09590947597725,49,118,239,326,335.20397602026185,9.558107772351217
one_15.jpg,1,279,316,26704.666666666668,1117.9280537366867,143.64418029785156,0.4222939215816687,0.7857854683819533,272,300,39.00866841491842,54.263366841491845,80.37092074592074,66,156,276,311,338.1015426251834,16.755829130563296
one_16.jpg,1,286,389,15295.376470588235,718.3990563154221,13.825316429138184,0.43293690565629644,0.7686696053411698,281,379,29.51337272091989,40.60008893971158,63.72593863159901,51,118,288,385,337.91671420792403,10.700749725152013
one_17.jpg,1,199,273,21183.776470588236,1013.9381592273712,7.8918070793151855,0.3466432682011678,0.7749613076139066,197,250,39.80820728419321,52.63108348946671,72.7219302655029,54,157,200,263,356.7835156302359,22.095099986188046
one_18.jpg,1,319,236,25420.749019607843,1004.9087224006653,161.0148162841797,0.47232578473321185,0.771655872462324,311,222,40.32680013780959,55.95574780844466,80.19626382880986,69,146,316,225,332.2266423468176,15.54780806941934
one_19.jpg,1,398,263,34721.427450980394,1243.8620396852493,173.68138122558594,0.4159009838523787,0.7663496509815438,385,240,24.372347899395812,38.37439932555852,59.80851482366165,76,183,397,251,331.9187611037225,25.69477061150312
one_20.jpg,1,232,286,20798.956862745097,938.205184340477,17.57255744934082,0.3548650302988694,0.8007447314213278,234,238,22.899444729597313,30.147823246698707,47.16648779804955,51,144,236,281,3.283076726931382,47.74725927822031
one_21.jpg,1,360,341,39323.301960784316,1129.1097328662872,169.50390625,0.473569891635206,0.781018513852635,351,326,50.878435782108944,65.99947526236882,94.753948025987,87,184,363,333,329.74454830658055,16.883721982340614
one_22.jpg,1,492,283,41272.4431372549,1387.4427723884583,12.5945463180542,0.40270469826076194,0.798424714393011,474,243,16.32226220349415,25.13635718005776,42.11720562473368,82,203,497,266,336.14416962377317,43.68934954723908
one_23.jpg,1,221,257,20741.58431372549,1339.768673300743,137.31907653808594,0.4786295672929658,0.6941805950119386,218,247,48.5762735390737,65.1239994447786,89.52547078147411,62,131,224,260,345.3242016577611,9.818796822409256
one_24.jpg,1,325,277,26454.23137254902,1043.5361394882202,169.71002197265625,0.3721499926336228,0.7700679256549974,315,260,30.25893645189762,44.41265813474551,68.64235804648426,64,173,324,259,330.2280001999428,18.57426822739612
one_25.jpg,1,321,337,41437.819607843136,1159.6538890600204,177.68478393554688,0.39625169782730124,0.7876336569704099,309,319,41.051078266233304,54.34952907404332,82.37394130625609,86,217,324,337,327.65220224493515,20.916070593174336
one_26.jpg,1,365,254,20653.4,993.3940037488937,8.353500366210938,0.49474350199485406,0.718688300965646,356,224,29.045294861586022,39.53632488641154,59.12192608553094,66,135,361,248,343.821363727244,30.381591930198965
one_27.jpg,1,410,256,22879.87843137255,1554.7047448158264,13.587301254272461,0.5629486824938827,0.6765445818092019,399,231,32.31396321070234,43.07345317725753,58.98754180602007,74,132,399,257,337.09891513365716,27.13883443900256
one_28.jpg,1,418,227,31368.09411764706,1202.406195282936,4.928020477294922,0.35937877816892994,0.764026423246463,412,191,35.01102005339293,46.85847768051158,66.06813807661266,67,187,417,217,351.2412769764211,36.31485008355251
one_29.jpg,1,171,220,14622.039215686274,776.6416964530945,3.6031558513641357,0.35574119945208393,0.7669381107491857,163,192,19.783213555746027,27.377991692490276,43.56919628140041,44,125,171,218,345.0600993769873,28.897094595869472
one_30.jpg,1,263,299,26092.470588235294,1013.050857424736,168.0617218017578,0.4369645700307967,0.8076013647544236,244,249,24.607126865671642,33.59746268656716,51.84858208955224,65,149,259,298,339.6699494404381,52.826198899332226
one_31.jpg,1,369,282,31507.996078431373,1592.4965952634811,0.2618829905986786,0.44467004830577944,0.6902291371994342,361,265,41.93319633162592,57.25687820139251,82.11857804496519,77,173,369,284,334.465792290556,17.878784049151218
one_32.jpg,1,289,357,16890.980392156864,782.4406852722168,14.67348575592041,0.3597734072602426,0.774269723947387,284,323,22.463038366691517,30.458565120146815,49.022480931352874,50,138,293,346,352.36058021845207,33.670603197748605
one_33.jpg,1,234,346,19294.27843137255,1182.3960894346237,20.675325393676758,0.3707359264535335,0.7478008816602588,237,312,25.650557991231565,33.156785571941015,47.62893583100837,51,139,237,341,5.408824528576994,34.009602960638226
one_34.jpg,1,341,280,15839.376470588235,1263.0407512187958,168.16305541992188,0.767398920409503,0.5514785315389545,338,266,52.84634730538922,66.03209580838323,84.47994011976049,82,107,318,278,348.03931476837363,14.229587543785355
one_35.jpg,1,226,293,20302.50588235294,916.9675973653793,6.16986608505249,0.345539959175778,0.7697218155197657,220,244,20.250310321779814,27.09347846844266,44.388140933829845,53,154,228,283,353.185404953382,48.708915063864005
one_36.jpg,1,165,279,20959.349019607842,1197.962544798851,5.37939977645874,0.3435069150318963,0.7482540799881444,164,257,38.166100917431194,50.79807339449541,70.12509174311927,54,159,164,272,357.99234240546195,21.7454926398021
one_37.jpg,1,298,251,26703.44705882353,1294.3889504671097,2.738171339035034,0.35836025140703526,0.745411852833559,286,222,29.145966894853128,41.83639392951574,60.59281393748415,61,171,296,239,337.9636103318624,31.221389687264278
one_38.jpg,1,237,260,23420.219607843137,967.2518675327301,8.464455604553223,0.35001434847660395,0.8253465561547649,232,203,22.985183648059763,30.052915542643703,47.71662170574808,55,157,238,256,355.0625276002586,56.37871818614201
one_39.jpg,1,239,345,19720.050980392156,1118.0041748285294,14.68065357208252,0.47792109665897564,0.6973691447428728,233,305,31.45247278230728,41.49616755358102,58.42322901918664,62,130,232,345,352.7501333335587,40.320223593467176
one_40.jpg,1,504,265,37524.12549019608,1481.4255286455154,16.462568283081055,0.3320353003094974,0.7644619033191596,498,235,34.77515698790804,45.75284135139343,64.64738699465462,70,212,506,247,349.997391388569,29.925722377087833
one_41.jpg,1,181,247,15974.592156862745,1048.749341726303,175.75376892089844,0.6017279774177681,0.6207217978074531,173,218,28.27100563346518,38.70795876782932,55.638379479803426,70,117,166,247,345.8376289937775,29.07367828406692
one_42.jpg,1,386,250,23109.129411764705,1301.9696851968765,172.41180419921875,0.6876807412973385,0.6010943691204614,378,222,23.3817461971244,32.55311523234007,50.433298603875805,92,134,365,247,345.156311390192,28.34576167543036
one_43.jpg,1,231,295,20847.803921568626,941.4772635698318,11.364998817443848,0.3438200227495669,0.8210724708171206,229,246,22.85466306775875,30.686010796723753,48.01624162323157,50,146,232,296,358.24939950256817,48.89834065895373
one_44.jpg,1,267,280,18343.435294117648,836.4234408140182,149.46983337402344,0.48024768894866204,0.7450263311878291,260,269,37.28855405762622,51.7878403383558,77.35051546391753,61,127,260,272,330.65071452062426,12.393720664179357
