filename,class,cx,cy,area,perimeter,angle,aspectRatio,solidity,cy_iluWeight,cx_iluWeight,mean_Blue,mean_Green,mean_Red,minorAxis,majorAxis,xEllipse,yEllipse,angleIllumination,distanceIllumination
one_0.jpg,1,199,360,39295.20392156863,1366.038665175438,41.36454772949219,0.3122756108813186,0.7618343195266272,218,329,66.91494344511436,100.15068015347053,101.62347401464946,77,249,197,366,32.374284579410414,35.5543523005696
one_1.jpg,1,173,388,23778.44705882353,1023.8305147886276,32.82016372680664,0.4692350105477023,0.7751169877933022,180,373,67.24731755262512,100.84736669669915,101.04115816201163,69,148,162,403,27.954647855801742,15.877976226871594
one_2.jpg,1,252,422,18985.835294117645,918.4751759767532,0.0,0.15418386655792427,0.7379325370887555,271,412,77.2502563051056,111.08791265122001,111.7691203608776,190,1236,896,-741,63.67742432895253,21.599499857179666
one_3.jpg,1,175,378,21147.686274509804,879.0193325281143,25.955549240112305,0.4432321434007377,0.7395348837209302,196,345,68.59775456678783,95.2515529379285,94.77669902912622,62,141,184,362,32.60668371986583,39.16103955155347
one_4.jpg,1,235,424,17313.929411764704,816.5756809711456,0.0,0.1869717667777535,0.7758805670326661,254,412,70.8004727866269,101.20177857826307,102.03405189396071,157,844,612,-428,59.05615697569327,22.79143200880411
one_5.jpg,1,156,364,26208.941176470587,1048.8183224201202,14.368239402770996,0.4482078246851795,0.7053247609627432,174,323,50.96056254185579,80.33893890914503,79.44649899546097,71,159,155,359,24.81476937603582,44.875176758936185
one_6.jpg,1,244,421,19682.156862745098,932.6589415073395,52.29655456542969,0.43787900494106585,0.7265840867652864,269,406,68.05949905949906,95.25200475200475,95.93104643104643,69,158,229,439,61.190665588455026,29.065493967470193
one_7.jpg,1,175,374,22426.972549019607,917.8893893957138,22.691713333129883,0.4257444242590486,0.742635107679805,196,338,64.39815820337952,92.72798748968333,92.30680682854785,64,151,182,358,31.199622899860596,41.26767824446164
one_8.jpg,1,210,373,38053.44705882353,1265.9381601810455,46.85041427612305,0.31178506339482803,0.8240841614120806,229,345,67.2934679059708,100.04706609335977,101.83395556013285,75,241,207,380,35.36983100596981,33.44577207551134
one_9.jpg,1,149,390,18708.286274509803,914.1909056901932,7.049490928649902,0.5020653139686249,0.7587355101870928,154,376,75.2970214970215,106.93887593887594,105.94514374514374,61,123,150,390,22.0273245910061,15.04816136148195
one_10.jpg,1,197,390,19302.305882352943,832.6173113584518,38.53187561035156,0.43878353703088824,0.7510654399171546,219,365,69.4804717028675,96.9967746812478,97.03094290177897,59,136,211,374,42.459796698770674,33.63623590787729
one_11.jpg,1,218,405,18579.933333333334,825.587873339653,47.243370056152344,0.44518226969055696,0.7544114594145734,240,387,69.78788671936346,98.47798775061509,99.14746374914935,60,136,227,399,52.49101278541747,28.95415073394013
one_12.jpg,1,168,362,27053.596078431372,1059.2030979394913,16.680891036987305,0.4909490376081748,0.7298214162587051,188,321,50.03447157985736,80.0844679778114,79.03357106836683,74,151,170,351,26.987288760474915,45.074357038278464
one_13.jpg,1,200,392,17977.560784313726,846.6173113584518,36.4898681640625,0.4186140557422469,0.7427590736699367,216,371,74.67724696356275,105.04987854251011,105.20194331983805,57,137,212,378,39.22770239293909,26.2751825310155
one_14.jpg,1,174,371,21625.639215686275,964.9188272953033,20.895343780517578,0.4064607452424578,0.7217935777462234,187,343,69.55913398912995,101.25728787674618,100.24035395050083,61,152,182,354,26.726863629487447,30.293721865450053
one_15.jpg,1,156,282,72010.27450980392,1746.8670924901962,10.11237907409668,0.47544638799681266,0.7628202722481651,164,226,52.08545066257803,81.29703756434125,81.4850509254189,112,236,159,263,8.97701798432805,56.47967210073438
one_16.jpg,1,189,350,41337.25882352941,1434.281305551529,39.0749626159668,0.3025546473411633,0.754052299703264,206,319,64.08910374899284,96.57884259917532,97.40895303094933,76,252,192,351,30.245902267868534,34.94433916578337
one_17.jpg,1,215,383,25521.0,984.3157955408096,37.2108039855957,0.49534979898103815,0.7622158268999436,242,349,62.933346080305924,92.42699808795412,92.22699808795412,70,143,218,373,38.730624516616054,43.33601295060523
one_18.jpg,1,245,418,20518.38823529412,1007.0020872354507,48.293609619140625,0.3680681311995817,0.720320596725897,264,408,79.98404053798068,112.01780640272779,112.23906042811139,72,197,218,460,63.60511592495567,21.972552591195534
one_19.jpg,1,207,417,17224.90588235294,774.3919160366058,37.35457992553711,0.4301584824336101,0.7767811968170737,222,402,67.40101752402488,94.67902769926512,94.56670435274167,65,151,190,446,46.262328149400496,20.81578188199058
one_20.jpg,1,171,377,19934.317647058822,903.6051188707352,21.525470733642578,0.3778116806678515,0.726008215085885,186,349,71.73738308651598,100.92610093530787,100.54096843335931,58,155,179,358,28.529859092230115,31.73232607200571
one_21.jpg,1,248,416,22059.305882352943,969.8305144309998,43.843204498291016,0.4345312500503386,0.7399402985074627,275,403,66.45058641292322,96.5468909050675,97.08311573356937,82,189,213,471,65.52063090953871,30.615775462572984
one_22.jpg,1,220,410,19667.054901960786,895.7888845205307,47.60294723510742,0.4870837278562353,0.750253490367366,243,393,62.81520664425549,90.390201700613,90.79923867905873,65,133,222,410,55.3535286486624,28.748779480602575
one_23.jpg,1,175,398,18614.78431372549,924.9188272953033,23.296253204345703,0.4517838817737303,0.7330764886235275,181,385,73.96984557595994,106.29877921535893,105.76387729549249,62,137,168,415,26.92723868227661,14.17223925934831
one_24.jpg,1,174,383,18945.07843137255,881.2619732618332,24.22251319885254,0.39342245271724485,0.7383431597881484,188,358,73.60584016393443,103.09298155737704,102.3561987704918,57,145,182,365,30.55580251966378,28.282766059131564
one_25.jpg,1,183,370,22481.23137254902,995.1025928258896,25.043197631835938,0.370825050634699,0.716261902039883,202,338,64.55315930503933,96.79038810614574,95.97380931800501,63,170,199,339,31.31165964038813,36.749595323256955
one_26.jpg,1,184,361,40617.22745098039,1347.553383588791,43.151878356933594,0.3303626572720423,0.8084667845415509,200,338,63.62761718467,96.8839382742882,98.2485450022942,73,222,188,361,35.567190385942766,28.163868606314033
one_27.jpg,1,229,392,24793.270588235293,1014.2152900695801,46.722503662109375,0.4971683814469409,0.734955069438141,259,367,62.60846664832357,92.07519358515782,92.09229196965528,71,144,234,386,51.09557850636,39.37613044423158
one_28.jpg,1,195,380,27222.337254901962,1154.3157958984375,23.755388259887695,0.3966977357844659,0.7342415560085955,211,356,66.70783380453065,99.98718820455929,100.72576316072004,73,186,183,411,34.930813816348646,28.60327266898026
one_29.jpg,1,193,372,24427.192156862744,986.8599523305893,29.127307891845703,0.42223562108633717,0.7255426115220462,217,336,56.35052614795919,86.37667410714286,85.84893176020408,67,160,202,356,34.677046661248696,43.112805810723614
one_30.jpg,1,242,423,17957.39607843137,875.5462431907654,43.365474700927734,0.39930326045047404,0.7501439508647715,259,412,80.39364409073683,112.20740620432029,112.68631909479726,73,184,208,479,58.54531057068774,20.825893390664344
one_31.jpg,1,219,424,17070.066666666666,785.1198374032974,25.16153335571289,0.11129745465764772,0.7668160409712378,236,412,62.99320427160071,91.93227114385243,92.63097481583004,236,2121,-627,2258,57.22865672579144,20.64830090233976
one_32.jpg,1,222,406,17791.43137254902,873.3036032915115,46.911582946777344,0.436045593739444,0.7476760487436644,239,390,77.47920069694,108.84046607862355,108.85636502232386,58,135,236,395,48.024755724540015,23.40842237736213
one_33.jpg,1,147,378,25862.756862745096,1014.1736596822739,21.760873794555664,0.4934623506653729,0.746698626510985,154,358,65.65449257846433,97.7680250783699,97.85564829852325,74,151,139,392,21.976399327439534,20.629856332427227
one_34.jpg,1,220,393,23231.925490196078,1018.0731558799744,43.703216552734375,0.5315471958614578,0.7237439648166738,249,368,59.30958961474037,87.47981574539364,87.30586264656617,70,131,228,383,49.607347988307,38.49541960480388
one_35.jpg,1,235,413,21078.827450980392,1003.1025928258896,47.51668167114258,0.46534827142806456,0.7135685351244677,261,397,64.42772861356931,93.6251843657817,93.84951143067846,69,149,227,425,60.39126177635147,30.409724203866766
one_36.jpg,1,221,424,16911.192156862744,820.1492754220963,0.0,0.10883059142943821,0.7527108570391543,239,413,63.463915745856355,92.73457642725599,92.82769337016575,262,2415,1316,-1830,59.3685448333416,20.946707633295695
one_37.jpg,1,207,375,23312.764705882353,1028.114784836769,33.92829132080078,0.38114769956197625,0.7169570358691367,229,346,62.96586931155193,95.56501083513919,95.1154775795966,66,173,230,344,38.23967044139049,36.715315690569646
one_38.jpg,1,158,341,47220.82745098039,1368.783831834793,26.536767959594727,0.40822607385277254,0.7861746642370251,169,309,62.96550071873503,93.4987812753901,94.26922355784255,85,208,159,340,20.622401814778637,33.50282309319713
one_39.jpg,1,238,409,20775.545098039216,918.1736603975296,51.12651443481445,0.44714112434198117,0.7381012934166545,264,392,68.29262241363168,96.60242486658552,97.05631495178353,66,148,250,403,58.850647503045906,31.35441024574064
one_40.jpg,1,192,383,22943.694117647057,1119.830514550209,26.64333152770996,0.39828034098475174,0.7006811242464573,205,361,71.33389737298532,102.39003341934938,101.94475231608781,65,164,190,388,31.388459146001093,25.749285556851135
one_41.jpg,1,212,390,24701.819607843136,1054.8427067995071,34.014442443847656,0.3770590882273191,0.7574433428871243,229,371,70.2608318549182,101.84857086536566,102.04723043563966,67,179,208,402,43.38544187021924,25.091977205710737
one_42.jpg,1,162,396,22675.219607843137,892.3746711015701,36.63345718383789,0.43606766597754243,0.8088771897975856,171,382,66.69902159389682,100.81263738631955,100.29968535838972,67,154,146,422,33.76578116715033,16.345037268604933
one_43.jpg,1,144,370,21742.63529411765,1058.1909056901932,5.706356048583984,0.4132009817164342,0.6860191687073286,153,342,67.67909317655443,100.25948690539818,98.9480669873508,63,153,147,351,19.010865973961693,29.026094185212333
one_44.jpg,1,225,393,22187.450980392157,1013.7716393470764,42.87322235107422,0.3662809540038169,0.7273871666191107,247,373,71.84619089316988,103.46129597197898,103.39978108581435,63,172,242,378,49.290977667275065,29.274764222596875
one_45.jpg,1,221,403,19476.054901960786,1032.1736600399017,45.165260314941406,0.37524835727007794,0.7200038011973772,237,386,78.08408617095205,110.36101459346769,110.3278070088355,59,157,233,394,44.96222584447357,23.350793376286067
one_46.jpg,1,214,398,24375.45882352941,1095.6295038461685,34.654685974121094,0.3589457135360181,0.7731025773863489,227,381,70.84248572227325,104.77798634130755,105.75070889412517,73,206,177,460,39.31175067680043,20.946561155135992
one_47.jpg,1,191,373,24574.741176470587,991.3036032915115,29.31751251220703,0.4985702532304908,0.7427070457354759,217,336,55.772590361445786,83.37008560558021,83.0944435637286,70,141,196,362,36.37950969563412,45.09157585525411
one_48.jpg,1,179,375,20814.60392156863,918.0904004573822,23.531909942626953,0.3812934510027012,0.725936115478062,195,344,67.79572302376617,98.42036699817902,98.0480459448102,60,158,192,348,28.67170902729477,34.65163675752045
one_49.jpg,1,192,377,24433.286274509803,972.0731554031372,28.32913589477539,0.4932490256289442,0.7549242424242424,218,338,55.769982450542436,83.1548739629866,82.88620772176132,69,141,193,369,34.3002136969393,46.50367899093423
one_50.jpg,1,224,397,22603.4,963.6295032501221,44.63922882080078,0.47113413478391114,0.7313371209618815,252,371,64.88189655172414,92.23193965517241,92.29875,67,142,226,393,48.23474855873096,38.73241965739154
one_51.jpg,1,189,365,24139.07843137255,1016.1736603975296,24.72060203552246,0.39130084926530573,0.7131687989595621,209,331,59.92934300685208,92.6018943974204,91.78996372430471,67,171,204,336,31.367946054343598,39.4299287137156
